configuration,sessionid,type,distanceNeighbors,mean_degree,probRewire,seed,true_believer,n,step,result,finalPercentages,decay,winner,winnerPercent,winnerLead,meanDistance,clusterCoeff,meanDegree,degreeDistribution,timeShock,lengthShock,sizeShock,percentShocked
tmp,851,BA_min2,10,20,0,0.2,0.8,1000,11,converge,"0.284, 0.221, 0.211, 0.284",0,1,0.284,0,2.563686,0.059566,19.89,"[0,0,0,0,0,0,0,0,0,0,0.165,0.126,0.103,0.069,0.065,0.047,0.05,0.034,0.036,0.026,0.022,0.022,0.026,0.017,0.01,0.015,0.008,0.008,0.008,0.011,0.008,0.011,0.003,0.006,0.008,0.007,0.004,0.002,0.002,0.003,0.003,0.005,0.001,0.003,0.003,0.001,0.002,0.003,0.003,0.003,0.004,0.003,0.001,0.002,0.001,0,0.002,0.001,0.001,0.001,0.001,0.002,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0,0.002,0.001,0,0,0.001,0,0,0.003,0,0,0.001,0,0.001,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0.001,0.001,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,3,-0.2,1
tmp,852,BA_min2,10,20,0,0.2,0.8,1000,11,converge,"0.283, 0.221, 0.211, 0.285",0,undecided,0.285,0.002,2.563686,0.059566,19.89,"[0,0,0,0,0,0,0,0,0,0,0.165,0.126,0.103,0.069,0.065,0.047,0.05,0.034,0.036,0.026,0.022,0.022,0.026,0.017,0.01,0.015,0.008,0.008,0.008,0.011,0.008,0.011,0.003,0.006,0.008,0.007,0.004,0.002,0.002,0.003,0.003,0.005,0.001,0.003,0.003,0.001,0.002,0.003,0.003,0.003,0.004,0.003,0.001,0.002,0.001,0,0.002,0.001,0.001,0.001,0.001,0.002,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0,0.002,0.001,0,0,0.001,0,0,0.003,0,0,0.001,0,0.001,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0.001,0.001,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,4,-0.2,1
tmp,853,BA_min2,10,20,0,0.2,0.8,1000,11,converge,"0.284, 0.221, 0.211, 0.284",0,1,0.284,0,2.563686,0.059566,19.89,"[0,0,0,0,0,0,0,0,0,0,0.165,0.126,0.103,0.069,0.065,0.047,0.05,0.034,0.036,0.026,0.022,0.022,0.026,0.017,0.01,0.015,0.008,0.008,0.008,0.011,0.008,0.011,0.003,0.006,0.008,0.007,0.004,0.002,0.002,0.003,0.003,0.005,0.001,0.003,0.003,0.001,0.002,0.003,0.003,0.003,0.004,0.003,0.001,0.002,0.001,0,0.002,0.001,0.001,0.001,0.001,0.002,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0,0.002,0.001,0,0,0.001,0,0,0.003,0,0,0.001,0,0.001,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0.001,0.001,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,3,-0.1,1
tmp,854,BA_min2,10,20,0,0.2,0.8,1000,11,converge,"0.283, 0.221, 0.211, 0.285",0,undecided,0.285,0.002,2.563686,0.059566,19.89,"[0,0,0,0,0,0,0,0,0,0,0.165,0.126,0.103,0.069,0.065,0.047,0.05,0.034,0.036,0.026,0.022,0.022,0.026,0.017,0.01,0.015,0.008,0.008,0.008,0.011,0.008,0.011,0.003,0.006,0.008,0.007,0.004,0.002,0.002,0.003,0.003,0.005,0.001,0.003,0.003,0.001,0.002,0.003,0.003,0.003,0.004,0.003,0.001,0.002,0.001,0,0.002,0.001,0.001,0.001,0.001,0.002,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0,0.002,0.001,0,0,0.001,0,0,0.003,0,0,0.001,0,0.001,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0.001,0.001,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,4,-0.1,1
tmp,855,BA_min2,10,20,0,0.2,0.8,1000,11,converge,"0.293, 0.217, 0.209, 0.281",0,1,0.293,0.012,2.563686,0.059566,19.89,"[0,0,0,0,0,0,0,0,0,0,0.165,0.126,0.103,0.069,0.065,0.047,0.05,0.034,0.036,0.026,0.022,0.022,0.026,0.017,0.01,0.015,0.008,0.008,0.008,0.011,0.008,0.011,0.003,0.006,0.008,0.007,0.004,0.002,0.002,0.003,0.003,0.005,0.001,0.003,0.003,0.001,0.002,0.003,0.003,0.003,0.004,0.003,0.001,0.002,0.001,0,0.002,0.001,0.001,0.001,0.001,0.002,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0,0.002,0.001,0,0,0.001,0,0,0.003,0,0,0.001,0,0.001,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0.001,0.001,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,3,0,1
tmp,856,BA_min2,10,20,0,0.2,0.8,1000,11,converge,"0.296, 0.215, 0.208, 0.281",0,1,0.296,0.015,2.563686,0.059566,19.89,"[0,0,0,0,0,0,0,0,0,0,0.165,0.126,0.103,0.069,0.065,0.047,0.05,0.034,0.036,0.026,0.022,0.022,0.026,0.017,0.01,0.015,0.008,0.008,0.008,0.011,0.008,0.011,0.003,0.006,0.008,0.007,0.004,0.002,0.002,0.003,0.003,0.005,0.001,0.003,0.003,0.001,0.002,0.003,0.003,0.003,0.004,0.003,0.001,0.002,0.001,0,0.002,0.001,0.001,0.001,0.001,0.002,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0,0.002,0.001,0,0,0.001,0,0,0.003,0,0,0.001,0,0.001,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0.001,0.001,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,4,0,1
tmp,857,BA_min2,10,20,0,0.2,0.8,1000,11,converge,"0.324, 0.209, 0.209, 0.258",0,1,0.324,0.066,2.563686,0.059566,19.89,"[0,0,0,0,0,0,0,0,0,0,0.165,0.126,0.103,0.069,0.065,0.047,0.05,0.034,0.036,0.026,0.022,0.022,0.026,0.017,0.01,0.015,0.008,0.008,0.008,0.011,0.008,0.011,0.003,0.006,0.008,0.007,0.004,0.002,0.002,0.003,0.003,0.005,0.001,0.003,0.003,0.001,0.002,0.003,0.003,0.003,0.004,0.003,0.001,0.002,0.001,0,0.002,0.001,0.001,0.001,0.001,0.002,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0,0.002,0.001,0,0,0.001,0,0,0.003,0,0,0.001,0,0.001,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0.001,0.001,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,3,0.1,1
tmp,858,BA_min2,10,20,0,0.2,0.8,1000,11,converge,"0.324, 0.209, 0.209, 0.258",0,1,0.324,0.066,2.563686,0.059566,19.89,"[0,0,0,0,0,0,0,0,0,0,0.165,0.126,0.103,0.069,0.065,0.047,0.05,0.034,0.036,0.026,0.022,0.022,0.026,0.017,0.01,0.015,0.008,0.008,0.008,0.011,0.008,0.011,0.003,0.006,0.008,0.007,0.004,0.002,0.002,0.003,0.003,0.005,0.001,0.003,0.003,0.001,0.002,0.003,0.003,0.003,0.004,0.003,0.001,0.002,0.001,0,0.002,0.001,0.001,0.001,0.001,0.002,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0,0.002,0.001,0,0,0.001,0,0,0.003,0,0,0.001,0,0.001,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0.001,0.001,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,4,0.1,1
tmp,859,BA_min2,10,20,0,0.2,0.8,1000,11,converge,"0.324, 0.209, 0.209, 0.258",0,1,0.324,0.066,2.563686,0.059566,19.89,"[0,0,0,0,0,0,0,0,0,0,0.165,0.126,0.103,0.069,0.065,0.047,0.05,0.034,0.036,0.026,0.022,0.022,0.026,0.017,0.01,0.015,0.008,0.008,0.008,0.011,0.008,0.011,0.003,0.006,0.008,0.007,0.004,0.002,0.002,0.003,0.003,0.005,0.001,0.003,0.003,0.001,0.002,0.003,0.003,0.003,0.004,0.003,0.001,0.002,0.001,0,0.002,0.001,0.001,0.001,0.001,0.002,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0,0.002,0.001,0,0,0.001,0,0,0.003,0,0,0.001,0,0.001,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0.001,0.001,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,3,0.2,1
tmp,860,BA_min2,10,20,0,0.2,0.8,1000,11,converge,"0.325, 0.209, 0.209, 0.257",0,1,0.325,0.068,2.563686,0.059566,19.89,"[0,0,0,0,0,0,0,0,0,0,0.165,0.126,0.103,0.069,0.065,0.047,0.05,0.034,0.036,0.026,0.022,0.022,0.026,0.017,0.01,0.015,0.008,0.008,0.008,0.011,0.008,0.011,0.003,0.006,0.008,0.007,0.004,0.002,0.002,0.003,0.003,0.005,0.001,0.003,0.003,0.001,0.002,0.003,0.003,0.003,0.004,0.003,0.001,0.002,0.001,0,0.002,0.001,0.001,0.001,0.001,0.002,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0,0.002,0.001,0,0,0.001,0,0,0.003,0,0,0.001,0,0.001,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0.001,0.001,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,4,0.2,1
tmp,861,BA_min2,10,20,0,0.2,1,1000,11,converge,"0.302, 0.226, 0.206, 0.266",0,1,0.302,0.036,2.563686,0.059566,19.89,"[0,0,0,0,0,0,0,0,0,0,0.165,0.126,0.103,0.069,0.065,0.047,0.05,0.034,0.036,0.026,0.022,0.022,0.026,0.017,0.01,0.015,0.008,0.008,0.008,0.011,0.008,0.011,0.003,0.006,0.008,0.007,0.004,0.002,0.002,0.003,0.003,0.005,0.001,0.003,0.003,0.001,0.002,0.003,0.003,0.003,0.004,0.003,0.001,0.002,0.001,0,0.002,0.001,0.001,0.001,0.001,0.002,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0,0.002,0.001,0,0,0.001,0,0,0.003,0,0,0.001,0,0.001,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0.001,0.001,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,3,-0.2,1
tmp,862,BA_min2,10,20,0,0.2,1,1000,11,converge,"0.302, 0.226, 0.206, 0.266",0,1,0.302,0.036,2.563686,0.059566,19.89,"[0,0,0,0,0,0,0,0,0,0,0.165,0.126,0.103,0.069,0.065,0.047,0.05,0.034,0.036,0.026,0.022,0.022,0.026,0.017,0.01,0.015,0.008,0.008,0.008,0.011,0.008,0.011,0.003,0.006,0.008,0.007,0.004,0.002,0.002,0.003,0.003,0.005,0.001,0.003,0.003,0.001,0.002,0.003,0.003,0.003,0.004,0.003,0.001,0.002,0.001,0,0.002,0.001,0.001,0.001,0.001,0.002,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0,0.002,0.001,0,0,0.001,0,0,0.003,0,0,0.001,0,0.001,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0.001,0.001,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,4,-0.2,1
tmp,863,BA_min2,10,20,0,0.2,1,1000,11,converge,"0.302, 0.226, 0.206, 0.266",0,1,0.302,0.036,2.563686,0.059566,19.89,"[0,0,0,0,0,0,0,0,0,0,0.165,0.126,0.103,0.069,0.065,0.047,0.05,0.034,0.036,0.026,0.022,0.022,0.026,0.017,0.01,0.015,0.008,0.008,0.008,0.011,0.008,0.011,0.003,0.006,0.008,0.007,0.004,0.002,0.002,0.003,0.003,0.005,0.001,0.003,0.003,0.001,0.002,0.003,0.003,0.003,0.004,0.003,0.001,0.002,0.001,0,0.002,0.001,0.001,0.001,0.001,0.002,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0,0.002,0.001,0,0,0.001,0,0,0.003,0,0,0.001,0,0.001,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0.001,0.001,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,3,-0.1,1
tmp,864,BA_min2,10,20,0,0.2,1,1000,11,converge,"0.302, 0.226, 0.206, 0.266",0,1,0.302,0.036,2.563686,0.059566,19.89,"[0,0,0,0,0,0,0,0,0,0,0.165,0.126,0.103,0.069,0.065,0.047,0.05,0.034,0.036,0.026,0.022,0.022,0.026,0.017,0.01,0.015,0.008,0.008,0.008,0.011,0.008,0.011,0.003,0.006,0.008,0.007,0.004,0.002,0.002,0.003,0.003,0.005,0.001,0.003,0.003,0.001,0.002,0.003,0.003,0.003,0.004,0.003,0.001,0.002,0.001,0,0.002,0.001,0.001,0.001,0.001,0.002,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0,0.002,0.001,0,0,0.001,0,0,0.003,0,0,0.001,0,0.001,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0.001,0.001,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,4,-0.1,1
tmp,865,BA_min2,10,20,0,0.2,1,1000,11,converge,"0.304, 0.223, 0.207, 0.266",0,1,0.304,0.038,2.563686,0.059566,19.89,"[0,0,0,0,0,0,0,0,0,0,0.165,0.126,0.103,0.069,0.065,0.047,0.05,0.034,0.036,0.026,0.022,0.022,0.026,0.017,0.01,0.015,0.008,0.008,0.008,0.011,0.008,0.011,0.003,0.006,0.008,0.007,0.004,0.002,0.002,0.003,0.003,0.005,0.001,0.003,0.003,0.001,0.002,0.003,0.003,0.003,0.004,0.003,0.001,0.002,0.001,0,0.002,0.001,0.001,0.001,0.001,0.002,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0,0.002,0.001,0,0,0.001,0,0,0.003,0,0,0.001,0,0.001,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0.001,0.001,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,3,0,1
tmp,866,BA_min2,10,20,0,0.2,1,1000,11,converge,"0.304, 0.224, 0.206, 0.266",0,1,0.304,0.038,2.563686,0.059566,19.89,"[0,0,0,0,0,0,0,0,0,0,0.165,0.126,0.103,0.069,0.065,0.047,0.05,0.034,0.036,0.026,0.022,0.022,0.026,0.017,0.01,0.015,0.008,0.008,0.008,0.011,0.008,0.011,0.003,0.006,0.008,0.007,0.004,0.002,0.002,0.003,0.003,0.005,0.001,0.003,0.003,0.001,0.002,0.003,0.003,0.003,0.004,0.003,0.001,0.002,0.001,0,0.002,0.001,0.001,0.001,0.001,0.002,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0,0.002,0.001,0,0,0.001,0,0,0.003,0,0,0.001,0,0.001,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0.001,0.001,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,4,0,1
tmp,867,BA_min2,10,20,0,0.2,1,1000,11,converge,"0.323, 0.216, 0.202, 0.259",0,1,0.323,0.064,2.563686,0.059566,19.89,"[0,0,0,0,0,0,0,0,0,0,0.165,0.126,0.103,0.069,0.065,0.047,0.05,0.034,0.036,0.026,0.022,0.022,0.026,0.017,0.01,0.015,0.008,0.008,0.008,0.011,0.008,0.011,0.003,0.006,0.008,0.007,0.004,0.002,0.002,0.003,0.003,0.005,0.001,0.003,0.003,0.001,0.002,0.003,0.003,0.003,0.004,0.003,0.001,0.002,0.001,0,0.002,0.001,0.001,0.001,0.001,0.002,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0,0.002,0.001,0,0,0.001,0,0,0.003,0,0,0.001,0,0.001,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0.001,0.001,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,3,0.1,1
tmp,868,BA_min2,10,20,0,0.2,1,1000,11,converge,"0.323, 0.216, 0.202, 0.259",0,1,0.323,0.064,2.563686,0.059566,19.89,"[0,0,0,0,0,0,0,0,0,0,0.165,0.126,0.103,0.069,0.065,0.047,0.05,0.034,0.036,0.026,0.022,0.022,0.026,0.017,0.01,0.015,0.008,0.008,0.008,0.011,0.008,0.011,0.003,0.006,0.008,0.007,0.004,0.002,0.002,0.003,0.003,0.005,0.001,0.003,0.003,0.001,0.002,0.003,0.003,0.003,0.004,0.003,0.001,0.002,0.001,0,0.002,0.001,0.001,0.001,0.001,0.002,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0,0.002,0.001,0,0,0.001,0,0,0.003,0,0,0.001,0,0.001,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0.001,0.001,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,4,0.1,1
tmp,869,BA_min2,10,20,0,0.2,1,1000,11,converge,"0.323, 0.216, 0.202, 0.259",0,1,0.323,0.064,2.563686,0.059566,19.89,"[0,0,0,0,0,0,0,0,0,0,0.165,0.126,0.103,0.069,0.065,0.047,0.05,0.034,0.036,0.026,0.022,0.022,0.026,0.017,0.01,0.015,0.008,0.008,0.008,0.011,0.008,0.011,0.003,0.006,0.008,0.007,0.004,0.002,0.002,0.003,0.003,0.005,0.001,0.003,0.003,0.001,0.002,0.003,0.003,0.003,0.004,0.003,0.001,0.002,0.001,0,0.002,0.001,0.001,0.001,0.001,0.002,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0,0.002,0.001,0,0,0.001,0,0,0.003,0,0,0.001,0,0.001,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0.001,0.001,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,3,0.2,1
tmp,870,BA_min2,10,20,0,0.2,1,1000,11,converge,"0.324, 0.216, 0.202, 0.258",0,1,0.324,0.066,2.563686,0.059566,19.89,"[0,0,0,0,0,0,0,0,0,0,0.165,0.126,0.103,0.069,0.065,0.047,0.05,0.034,0.036,0.026,0.022,0.022,0.026,0.017,0.01,0.015,0.008,0.008,0.008,0.011,0.008,0.011,0.003,0.006,0.008,0.007,0.004,0.002,0.002,0.003,0.003,0.005,0.001,0.003,0.003,0.001,0.002,0.003,0.003,0.003,0.004,0.003,0.001,0.002,0.001,0,0.002,0.001,0.001,0.001,0.001,0.002,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0,0.002,0.001,0,0,0.001,0,0,0.003,0,0,0.001,0,0.001,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0.001,0.001,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,4,0.2,1
tmp,871,BA_min2,10,20,0,0.22,0.6,1000,11,converge,"0.262, 0.242, 0.197, 0.299",0,undecided,0.299,0.037,2.563686,0.059566,19.89,"[0,0,0,0,0,0,0,0,0,0,0.165,0.126,0.103,0.069,0.065,0.047,0.05,0.034,0.036,0.026,0.022,0.022,0.026,0.017,0.01,0.015,0.008,0.008,0.008,0.011,0.008,0.011,0.003,0.006,0.008,0.007,0.004,0.002,0.002,0.003,0.003,0.005,0.001,0.003,0.003,0.001,0.002,0.003,0.003,0.003,0.004,0.003,0.001,0.002,0.001,0,0.002,0.001,0.001,0.001,0.001,0.002,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0,0.002,0.001,0,0,0.001,0,0,0.003,0,0,0.001,0,0.001,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0.001,0.001,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,3,-0.2,1
tmp,872,BA_min2,10,20,0,0.22,0.6,1000,11,converge,"0.261, 0.244, 0.197, 0.298",0,undecided,0.298,0.037,2.563686,0.059566,19.89,"[0,0,0,0,0,0,0,0,0,0,0.165,0.126,0.103,0.069,0.065,0.047,0.05,0.034,0.036,0.026,0.022,0.022,0.026,0.017,0.01,0.015,0.008,0.008,0.008,0.011,0.008,0.011,0.003,0.006,0.008,0.007,0.004,0.002,0.002,0.003,0.003,0.005,0.001,0.003,0.003,0.001,0.002,0.003,0.003,0.003,0.004,0.003,0.001,0.002,0.001,0,0.002,0.001,0.001,0.001,0.001,0.002,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0,0.002,0.001,0,0,0.001,0,0,0.003,0,0,0.001,0,0.001,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0.001,0.001,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,4,-0.2,1
tmp,873,BA_min2,10,20,0,0.22,0.6,1000,11,converge,"0.262, 0.242, 0.197, 0.299",0,undecided,0.299,0.037,2.563686,0.059566,19.89,"[0,0,0,0,0,0,0,0,0,0,0.165,0.126,0.103,0.069,0.065,0.047,0.05,0.034,0.036,0.026,0.022,0.022,0.026,0.017,0.01,0.015,0.008,0.008,0.008,0.011,0.008,0.011,0.003,0.006,0.008,0.007,0.004,0.002,0.002,0.003,0.003,0.005,0.001,0.003,0.003,0.001,0.002,0.003,0.003,0.003,0.004,0.003,0.001,0.002,0.001,0,0.002,0.001,0.001,0.001,0.001,0.002,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0,0.002,0.001,0,0,0.001,0,0,0.003,0,0,0.001,0,0.001,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0.001,0.001,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,3,-0.1,1
tmp,874,BA_min2,10,20,0,0.22,0.6,1000,11,converge,"0.262, 0.242, 0.197, 0.299",0,undecided,0.299,0.037,2.563686,0.059566,19.89,"[0,0,0,0,0,0,0,0,0,0,0.165,0.126,0.103,0.069,0.065,0.047,0.05,0.034,0.036,0.026,0.022,0.022,0.026,0.017,0.01,0.015,0.008,0.008,0.008,0.011,0.008,0.011,0.003,0.006,0.008,0.007,0.004,0.002,0.002,0.003,0.003,0.005,0.001,0.003,0.003,0.001,0.002,0.003,0.003,0.003,0.004,0.003,0.001,0.002,0.001,0,0.002,0.001,0.001,0.001,0.001,0.002,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0,0.002,0.001,0,0,0.001,0,0,0.003,0,0,0.001,0,0.001,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0.001,0.001,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,4,-0.1,1
tmp,875,BA_min2,10,20,0,0.22,0.6,1000,11,converge,"0.269, 0.238, 0.197, 0.296",0,undecided,0.296,0.027,2.563686,0.059566,19.89,"[0,0,0,0,0,0,0,0,0,0,0.165,0.126,0.103,0.069,0.065,0.047,0.05,0.034,0.036,0.026,0.022,0.022,0.026,0.017,0.01,0.015,0.008,0.008,0.008,0.011,0.008,0.011,0.003,0.006,0.008,0.007,0.004,0.002,0.002,0.003,0.003,0.005,0.001,0.003,0.003,0.001,0.002,0.003,0.003,0.003,0.004,0.003,0.001,0.002,0.001,0,0.002,0.001,0.001,0.001,0.001,0.002,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0,0,0,0.002,0.001,0,0,0.001,0,0,0.003,0,0,0.001,0,0.001,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0.001,0.001,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,3,0,1
